"_id","Код","Тип","CR","CR2","Описание","Дополнительная информация","Приоритет","Спринт","Номер фикса","Очередь разработчика","Очередь тестировщика","Плановая дата окончания работ","Вошло в сборку","Jira done","JIRA","Потребитель","Поставщик","Статус паспорта","Оценка на анализ","Оценка на разработку","Оценка на тестирование","Аналитик","Дата паспорта","Статус разработки","Дата разработки","Разработчик","Задача разработчика в JIRA","Статус тестирования","Дата тестирования","Примечания по тестированию","Статус разработки скрипта","Автор скрипта","Тестировщик","Группа тестов","Тестовое покрытие","Статус бизнес сервиса","WSDL url","Cервис"
"e5233499-2601-4fb1-a926-57114823d772","BS072","Доработка","CR025","","Передача из Инверсии в ЦФТ сводных проводок",,"",13,,,,,,,"DEV-319","ESB","ЦФТ, АБС","Согласовано",,,,"Даша","","Готово","2014-12-10T00:00:00.000Z","Дубинина Нина","","Готово",,"","Готово","Беззубов","Беззубов","","scheduler","","очередь",
"eabba47e-b204-4c84-a03c-08977a47fc90","???","Hold","CR118","","Необходимо получать ПДП и ЧДП на будующую дату","","",20,,,,,,,"DEV-1850","","","Ждем АБС",,,,"Ира","","","","","","",,"27.03.2015","","","","","","","http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","GetPrePaymentSchedule"
"c2bad9b3-f1c2-4c7f-8b8e-37effcf349fc","BS235","Сервис","","","",,"",,,,,,,,"","","","",,,,"","","","2015-03-12T00:00:00.000Z","","","",,"","","","","","","",,
"9c0cce6f-05f3-4d27-b782-471670653bbc","BS117","Доработка","CR066","","В схемах start_session и set_audience_input (нужно использовать версию 15_01_15) изменились типы полей: в start_session 
•	атрибут audience_value поменял тип с int на string
•	атрибут RELY_ON_EXISTING_SESSION  поменял тип со string на boolean
•	атрибут DEBUG поменял тип со string на boolean
	в set_audience
•	атрибут audience_value поменял тип с int на string

",,"",15,,,,,,,"DEV-1869","","","Согласовано",,,,"Влада","2015-01-16T00:00:00.000Z","Готово","2015-01-22T00:00:00.000Z","Дюба Е.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1226","Готово",," ","Готово","Киршина","Комовникова","","Http (REST)","","http://m018esb-st:7080/esb/adptealeaf","Integration_message"
"1c94a928-0ef9-4c8d-a7fb-76291ea21ad2","TS232","Сервис","CR040","","Получение ПАН по псевдо ПАН",,"Критично",13,,,,,,,"","ESB","ПЦ","Согласовано",,,,"Влада","","Готово","2014-12-16T00:00:00.000Z","Дубинина Н.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-851","Готово",,"","Готово","Киршина","Киршина","","rfhUtil","","очередь","GetCardAccountsBalance"
"d6306f82-f02f-4303-8d40-274031d97dd5","BS133","Cancel","","","Интеграция MCCM с BackBase (WEB/IB)",,"","",,,,,,,"DEV-421","BackBase","MCCM","Дубликат BS104",,,,"Тоня","","","","","","Отменен",,"","","","","","","",,
"21adb3ee-4f38-4e6f-bdc1-619535db82e4","TS088","Сервис","","","Запрос метаданных по заказу на доставку",,"",13,,,,,,,"TEX","ESB","CRM","Согласовано",,,,"Ира","2014-12-17T00:00:00.000Z","Готово","2014-12-19T00:00:00.000Z","Доржинов Петр","","Готово",,"","Готово","Кортава Наталья","Данченко","","rfhUtil","","очередь","GetApplicationId"
"903ee947-dea3-4e1f-9fe2-48935952b7fa","BS068","Доработка","CR092","","Протянуть через DQ 3 поля по авто в BS68",,"",16,,,,,,,"DEV-1985","","","Согласовано",,,,"Влада","2015-02-02T00:00:00.000Z","Готово","2015-02-03T00:00:00.000Z","Дюба Е. Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1530","Готово",,"DQ не возвращал поля","Готово","Комовникова","Комовникова","","rfhUtil","","очередь",
"69fc9cae-1771-42cf-84d8-8af8f9065041","BS017","Доработка","CR023","","Доработка под DQ",,"",13,,,,,,,"","BPM","АБС","Согласовано",,,,"Влада","","Готово","2014-12-17T00:00:00.000Z","Волобоев Павел","","Готово",,"исправление ошибок аналитиком","Готово","Комовникова Екатерина","Комовникова Екатерина","","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"baa7440c-b8b6-413a-b5b1-58a0969e52b8","TS066","Сервис","","","Сохранение нового клиента через DQ",,"",13,,,,,,,"DEV-546","BS1","DQ","Согласовано",,,,"Влада","2014-11-27T00:00:00.000Z","Готово","2014-12-12T00:00:00.000Z","Волобоев Павел","","Готово",,"","Готово","Комовникова Екатерина","Комовникова","","rfhUtil","","очередь","saveNewClientService"
"f021ae8e-2369-4737-bbcb-5db3cf01e855","TS142","Сервис","","","Получение метаданных по документу в FileNet",,"",13,,,,,,,"TEX","","","Согласовано",,,,"Ира","2014-12-17T00:00:00.000Z","Готово","2014-12-25T00:00:00.000Z","Доржинов Петр","","Готово",,"","Готово","Кортава Наталья","Данченко","","scheduler","","scheduler","setFileInfoRq getUnprocessedOrdersRq"
"d0c2cde3-08cd-4523-9e0a-bcb62f0ebb66","BS013","Доработка","CR023","","Доработка под DQ",,"",13,,,,,,,"DEV-140","BPM","AppDB, iSimple","Согласовано",,,,"Влада","","Готово","2014-12-16T00:00:00.000Z","Волобоев Павел","","Готово",,"Дефекты на ошибки","Готово","Комовникова Екатерина","Комовникова","","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"09878fb3-d5ff-4b94-a6db-bbc6514863cc","BS015","Сервис","","","Получение карточки компании из SPARK",,"",6,,,,,,,"DEV-553, DEV-544","CRM ","SPARK","Согласовано",,,,"Влада","","Готово","","","","Готово",,"","","","","Client Interation","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync","getCompanyInfo"
"ed51c9c1-e373-4ede-bb25-b8254d8892f7","TS008","Сервис","","","Счетчик",,"",5,,,,,,,"DEV-205, DEV-137","BPM"," AppDB","Согласовано",,,,"Влада","","","","","","Не передан в тестирование",,"","","","","","","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"e339d901-2b5a-4e1b-a505-5e4b4663f1f5","TS118","Доработка","",""," [ESB] Выбор шаблона SMS|Email перед отправкой информации клиенту из окна оператора различных специализаций (выносить на golive 100%)",,"","",,,,,,,"","","","",,,,"","","","","","","Не передан в тестирование",,"","","","","","","","http://m018esb-st:7800/NotificationIntegrationService И Очередь","sendMessageGboRq И sendTemplateMessage"
"375db17e-ba3f-40cb-96a4-84a7eba2affa","BS017","Сервис","","","Создание клиента и договора в АБС из БП",,"",5,,,,,,,"DEV-17,  DEV-164","BPM","АБС","Согласовано",,,,"Влада","","Готово","","Нина","","Готово",,"без обработки ошибок","","","","Client Interation","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"4f1fbd68-f200-47b2-8875-7e1b18d11862","BS139","Сервис","","","Закрытие счетов / Закрытие договора",,"","",,,,,,,"DEV-125","","","Август",,,,"Тоня","","","","","","Не передан в тестирование",,"","","","","","","",,
"961c3056-9ebb-405c-9355-7c1c093f57ca","TS126","Cancel","","","Передача КнД запроса на доставку (технический) - учитываем технические не в этом реестре - можно номер забрать под другой сервис",,"Критично","",,,,,,,"DEV-1736","BS87","КнД","Отменен",,,,"Ира","2014-12-17T00:00:00.000Z","Очередь","2014-12-26T00:00:00.000Z","","","Не передан в тестирование",,"","","","","","","",,
"b352fdba-b8c9-400b-b682-7a8960d6b639","Бизнес-процесс","Доработка","CR059","","Добавление вызовов BS3 в соответствие с ТЗ на бизнес-процесс, прикрутить BS94  и распараллеливание процесса (назначение сценарной части анкеты и БКИ)",,"Критично",16,,,,,,,"DEV-1322","БП","БП","Согласовано",,,,"Влада","2015-01-22T00:00:00.000Z","Готово","2015-02-02T00:00:00.000Z","Сергей Черноляс","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1337","Готово",,"","Готово","","Комовникова","","","",,
"70724510-73d2-4bdc-a06d-186ef98842ed","BS151","Cancel","","","Реализация витрин ProspectsDM и их регулярного обновления для обеспечения работы процессов подготовки предложений (BS143)",,"","",,,,,,,"DEV-609","","","Отменен",,,,"Влада","","","","","","Отменен",,"","","","","","TC01 _BusinessProcess","",,
"4df51dfe-599a-475e-b859-e4c14d472f8a","BS131","Cancel","","","Cохранение сессии в CRM",,"","",,,,,,,"DEV-1757","IVR","CRM","Отменен",,,,"Юля","","","","","OTPSOADSVIDEV-567","Отменен",,"","","","","","","",,
"8053446c-e81f-4e29-8b83-12f728795373","BS120","Доработка","CR045","","Добавление метода в адаптер iSimple",,"",14,,,,,,,"DEV-56, DEV-1787","ДБО, ESB","ПЦ","Согласовано",,,,"Даша","2014-12-17T00:00:00.000Z","Готово","2014-12-24T00:00:00.000Z","Волобоев Павел","","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getCardAccountsBalance"
"887d3134-4b6f-47dc-ba99-5d1d4ce63a62","BS138","Сервис","","","Программа лояльности - Списание баллов (конвертация). Реализация стратегий списания баллов (лояльность)",,"",25,,,,,,,"DEV-969","","","Нет спецификаций",,,,"Тоня","","","","","","Не передан в тестирование",,"","","","","","","",,
"a4fceacc-d9c4-43ca-9372-801c79821c88","BS241","Hadoop","","","Запрос генерации документа и отправка по каналу связи",,"",18,,,,,,,"DEV-1041","","BS238, BS121","Согласовано",,,,"Настя","2015-03-27T00:00:00.000Z","В работе","2015-04-15T00:00:00.000Z","Сураева Н.","","Исправление дефектов",,"30.04.2015","Готово","Киршина","Киршина","","scheduler","","scheduler","getClientStatement"
"3f991a59-ffa7-4647-8923-28cf9704220f","BS161","Сервис","","","Продажа и сопровождение полисов ВЗР",,"","",,,,,,,"DEV-1055","","","",,,,"Влада","","","","","","Не передан в тестирование",,"","","","","","TC02_CardLimits","",,
"2cb1965e-d92d-40a9-8fe8-5bfefc20b6db","BS164","Cancel","","","Интеграция oCRM с Телефония",,"","",,,,,,,"DEV-467","","","Дубль",,,,"Юля","","","","","","Отменен",,"","","","","","","",,
"287d246a-a150-421d-a82f-45257d4ad46e","BS134","Cancel","","","Интеграция Системы лояльности с транзакционным модулем.(получение авторизаций в режиме реального времени)",,"","",,,,,,,"DEV-639","","","дубль BS99",,,,"Тоня","","Не делать","","","","Не передан в тестирование",,"","","","","","","",,
"48f0c6f6-e95f-4bca-8344-1822cd1487ca","BS197","Сервис","","","Информирование МССМ о поступившем событии
",,"",17,,,,,,,"DEV-849","АБС","MCCM","Согласовано",,,,"Влада","2015-02-27T00:00:00.000Z","Готово","2015-02-26T00:00:00.000Z","Басурин М.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1780","Заблокировано",,"на стороне мссм","Готово","Киршина","Комовникова","","rfhUtil","","очередь","SaveEventService"
"71f459b3-a234-40cd-a114-8b671f2879b4","BS211","Cancel","","","Интеграция ESB с MCCM для передачи событий об авторизациях",,"","",,,,,,,"DEV-522","","","Дубль BS197",,,,"Настя","","Очередь","2015-02-04T00:00:00.000Z","","","Не передан в тестирование",,"","","","","","","уехал из 16-го спринта, спеки так и не поступили",,
"d90c0461-20c8-4f3b-84ff-2f797c890eab","BS166","Cancel","","","Поиск информации о клиенте в rDWH OTP с помощью с сервиса (или интерфейса БД) предоставления обезличенной информации by Тарас Каленюк",,"","",,,,,,,"DEV-548","","","отменен",,,,"","","","","","","Отменен",,"","","","","","TC02_CardLimits","",,
"0ca5dc13-b250-4df8-b620-5f5544dc257d","BS175","Cancel","","","Остановка  одиночной рассылки",,"","",,,,,,,"","","","Дубликат BS181",,,,"","","","","","","Отменен",,"","","","","","","",,
"e9b5389d-00b8-4e72-b210-3053e1762ae8","BS203","Сервис","","","Отправка персо-файлов и персо-блоков в Алиот",,"Критично",17,,,,,,,"DEV-1856, DEV-2034","ESB (scheduler)","SFTP, CryproPro","Согласовано",,,,"Ира","2015-02-27T00:00:00.000Z","Готово","2015-02-28T00:00:00.000Z","Дюба Е.","","Готово",,"","Готово","Киршина","Комовникова","","scheduler","","scheduler (SFTP)","makePersoBlocksRq"
